equipment_id,hotel_id,equipment_type,location,exact_location,install_year,manufacturer,condition,hotel_name,city,province,star_rating,rooms,hotel_type,record_id,last_service_date,service_interval_months,months_since_service,fault_count,technician,service_cost_LKR,next_service_date,equipment_age_years,risk_level,usage_level,daily_exposure_hours,humidity_level,temperature_avg_c,coastal_exposure,power_fluctuation_level,backup_power_available,technician_experience_years,service_quality_score,certification_status,last_audit_score,activated_before,activation_count,last_activation_year,floor_level,near_emergency_exit
FE000084,H0206,Emergency Light,Corridor,Floor 2 – Corridor 1,2010,Local,Fair,Jetwing Bay Badulla,Badulla,Uva,3,63,City Hotel,M000084,2/2/2025,6,10,0,SL FireTech,2650,8/3/2025,15,Medium,Low,4,Medium,26,No,Medium,No,12,4,Expired,89,No,0,,2,No
FE000085,H0135,Smoke Detector,Kitchen,Floor 3 – Corridor 2,2023,Siemens,Good,Jetwing Grand Jaffna,Jaffna,Northern,3,64,Beach Hotel,M000085,12/19/2025,12,0,0,SafetyOne Services,4400,12/19/2026,2,Low,Medium,7,Medium,31,No,Low,No,4,3,Valid,96,No,0,,3,Yes
FE000086,H0232,Fire Alarm,Security Room,Floor 3 – Corridor 2,2010,Siemens,Good,Heritance Sands Puttalam,Puttalam,North Western,3,132,Resort,M000086,6/7/2025,6,6,0,Tyco Lanka,6900,12/6/2025,15,Medium,Medium,7,Medium,27,No,High,No,12,5,Valid,88,No,0,,3,Yes
FE000087,H0053,Emergency Light,Lobby,Floor 1 – Corridor 2,2022,Local,Fair,Aitken Bay Kandy,Kandy,Central,5,219,Boutique,M000087,6/9/2025,6,6,0,City Fire,2800,12/8/2025,3,Low,Medium,7,Medium,18,No,Low,Yes,9,4,Valid,95,No,0,,1,Yes
FE000088,H0034,Fire Alarm,Corridor,Floor 3 – Corridor 2,2025,Honeywell,Fair,Jetwing Bay Anuradhapura,Anuradhapura,North Central,4,116,Beach Hotel,M000088,7/14/2025,12,4,0,City Fire,7400,7/14/2026,0,Low,Medium,7,Medium,28,No,Low,Yes,11,3,Valid,90,No,0,,3,Yes
FE000089,H0066,Sprinkler,Kitchen,Conference Hall – Zone 3,2012,Local,Good,Araliya Grand Jaffna,Jaffna,Northern,4,261,Resort,M000089,10/10/2025,6,2,1,SL FireTech,8700,4/10/2026,13,Medium,High,18,Low,31,No,Medium,Yes,3,4,Valid,79,Yes,1,2024,0,Yes
FE000090,H0139,Hose Reel,Basement,Basement – Section A,2019,Tyco,Good,Aitken Inn Kalutara,Kalutara,Western,3,168,Boutique,M000090,12/9/2025,6,0,0,Lanka Safety,4250,6/9/2026,6,Low,Medium,7,High,31,Yes,Low,No,9,4,Valid,97,No,0,,0,Yes
FE000091,H0197,Emergency Light,Lobby,Floor 1 – Corridor 1,2019,Philips,Good,Serendib Cove Monaragala,Monaragala,Uva,4,126,Resort,M000091,9/10/2025,6,3,0,City Fire,3350,3/11/2026,6,Low,Low,4,Medium,28,No,Low,Yes,10,4,Valid,93,No,0,,1,No
FE000092,H0097,Fire Extinguisher,Restaurant,Laundry 3 (Floor 5),2009,SafetyOne,Good,Hilltop Resort Anuradhapura,Anuradhapura,North Central,3,137,Beach Hotel,M000092,12/11/2025,6,0,0,SafetyOne Services,3550,6/11/2026,16,Medium,Medium,7,Low,26,No,Medium,No,6,4,Valid,89,No,0,,5,No
FE000093,H0101,Fire Alarm,Security Room,Floor 3 – Corridor 2,2018,Honeywell,Good,Pearl Resort Trincomalee,Trincomalee,Eastern,3,35,Resort,M000093,10/14/2025,12,1,0,Tyco Lanka,5850,10/14/2026,7,Low,High,18,Medium,29,Yes,Medium,No,14,3,Valid,97,No,0,,3,No
FE000094,H0140,Smoke Detector,Conference Hall,Floor 2 – Corridor 3,2013,Honeywell,Good,Aitken Resort Monaragala,Monaragala,Uva,5,186,Resort,M000094,9/11/2025,6,3,1,Lanka Safety,5250,3/12/2026,12,Medium,Medium,7,Low,26,No,Medium,Yes,5,5,Valid,72,Yes,3,2021,2,Yes
FE000095,H0240,Sprinkler,Conference Hall,Conference Hall – Zone 1,2020,Tyco,Good,Serendib Bay Kurunegala,Kurunegala,North Western,3,171,Resort,M000095,12/9/2025,12,0,0,SL FireTech,7250,12/9/2026,5,Low,High,18,Medium,32,No,Medium,No,13,4,Valid,95,No,0,,0,No
FE000096,H0062,Fire Extinguisher,Kitchen,Kitchen 1 (Floor 5),2016,ABC Lanka,Good,Pearl Resort Kegalle,Kegalle,Sabaragamuwa,5,248,Beach Hotel,M000096,10/22/2025,6,1,0,SL FireTech,3700,4/22/2026,9,Medium,Medium,7,Low,27,No,High,Yes,2,4,Valid,83,No,0,,5,No
FE000097,H0103,Smoke Detector,Corridor,Floor 7 – Corridor 2,2010,Honeywell,Good,Pearl Bay Hambantota,Hambantota,Southern,5,239,City Hotel,M000097,12/21/2024,12,11,1,FirePro SL,5050,12/21/2025,15,Medium,Medium,7,High,26,Yes,High,Yes,13,4,Valid,79,Yes,3,2023,7,No
FE000098,H0060,Sprinkler,Restaurant,Banquet Hall – Zone 3,2014,Local,Good,Aitken Palace Galle,Galle,Southern,5,318,Eco Lodge,M000098,12/12/2024,12,11,1,Lanka Safety,7800,12/12/2025,11,Medium,Medium,7,High,30,Yes,Low,Yes,12,3,Valid,73,Yes,3,2018,0,No
FE000099,H0170,Fire Alarm,Corridor,Floor 4 – Corridor 1,2022,Bosch,Fair,Araliya Retreat Badulla,Badulla,Uva,4,134,Resort,M000099,10/6/2025,6,2,0,Tyco Lanka,6750,4/6/2026,3,Low,Low,4,Low,26,No,Medium,Yes,11,4,Valid,91,No,0,,4,Yes
FE000100,H0234,Fire Extinguisher,Laundry,Laundry 1 (Floor 1),2015,Local,Fair,Cinnamon Grand Monaragala,Monaragala,Uva,4,140,Beach Hotel,M000100,10/12/2025,6,2,2,Tyco Lanka,4100,4/12/2026,10,Medium,Low,4,Low,32,No,Low,Yes,6,2,Valid,63,Yes,3,2024,1,No
FE000101,H0098,Sprinkler,Restaurant,Kitchen – Zone 2,2021,Local,Good,Serendib Palace Batticaloa,Batticaloa,Eastern,5,275,Beach Hotel,M000101,8/19/2025,12,3,0,Lanka Safety,9350,8/19/2026,4,Low,Low,4,High,26,Yes,High,Yes,4,4,Valid,90,No,0,,0,No
FE000102,H0194,Fire Alarm,Security Room,Floor 1 – Corridor 3,2023,Siemens,Fair,Aitken Resort Hambantota,Hambantota,Southern,3,45,Hill Country,M000102,6/19/2025,6,5,1,SL FireTech,6800,12/18/2025,2,Low,Medium,7,High,31,Yes,High,No,5,1,Valid,80,Yes,3,2023,1,Yes
FE000103,H0144,Smoke Detector,Conference Hall,Floor 7 – Corridor 1,2016,Honeywell,Good,Lanka Sands Anuradhapura,Anuradhapura,North Central,4,191,Beach Hotel,M000103,11/14/2025,6,0,0,Tyco Lanka,4750,5/15/2026,9,Low,Medium,7,Low,32,No,Medium,Yes,13,3,Valid,94,No,0,,7,Yes
FE000104,H0021,Hose Reel,Car Park,Service Area – Section A,2017,Local,Good,Serendib Bay Mannar,Mannar,Northern,3,207,City Hotel,M000104,10/17/2025,12,1,0,City Fire,5350,10/17/2026,8,Low,Medium,7,Low,32,No,Medium,No,11,4,Valid,90,No,0,,0,No
FE000105,H0173,Fire Alarm,Lobby,Floor 1 – Corridor 3,2019,Honeywell,Fair,Araliya Inn Kurunegala,Kurunegala,North Western,3,115,Boutique,M000105,9/4/2025,6,3,1,SafetyOne Services,7400,3/5/2026,6,Low,High,18,Low,30,No,High,No,6,4,Valid,82,Yes,2,2021,1,No
FE000106,H0056,Smoke Detector,Kitchen,Floor 3 – Corridor 2,2021,Bosch,Good,Ocean Heights Matale,Matale,Central,3,175,Beach Hotel,M000106,12/22/2024,12,11,0,Lanka Safety,4700,12/22/2025,4,Low,Low,4,Medium,22,No,Medium,No,7,3,Valid,92,No,0,,3,Yes
FE000107,H0247,Emergency Light,Lobby,Floor 1 – Corridor 4,2015,Local,Good,Lanka Cove Matale,Matale,Central,3,91,Beach Hotel,M000107,12/16/2025,6,0,0,Lanka Safety,2500,6/16/2026,10,Low,Medium,7,Low,23,No,Medium,No,4,3,Valid,99,No,0,,1,No
FE000108,H0142,Smoke Detector,Kitchen,Floor 2 – Corridor 3,2010,Local,Good,Serendib Retreat Kandy,Kandy,Central,4,258,Beach Hotel,M000108,11/2/2025,12,1,0,FirePro SL,3700,11/2/2026,15,Medium,High,18,Low,20,No,High,Yes,11,3,Valid,83,No,0,,2,Yes
FE000109,H0093,Fire Alarm,Corridor,Floor 2 – Corridor 3,2013,Local,Fair,Cinnamon Palace Polonnaruwa,Polonnaruwa,North Central,3,77,Resort,M000109,6/8/2025,6,6,0,FirePro SL,7100,12/7/2025,12,Medium,Low,4,Medium,29,No,High,No,8,5,Valid,80,No,0,,2,Yes
FE000110,H0235,Fire Extinguisher,Boiler Room,Restaurant 1 (Floor 2),2012,Local,Fair,Pearl Cove Matale,Matale,Central,4,308,Resort,M000110,6/16/2025,6,5,1,SL FireTech,3750,12/15/2025,13,Medium,Low,4,Medium,21,No,Medium,Yes,14,3,Valid,76,Yes,1,2024,2,Yes
FE000111,H0067,Fire Alarm,Corridor,Floor 4 – Corridor 2,2014,Bosch,Good,Aitken Palace Jaffna,Jaffna,Northern,4,175,Resort,M000111,10/13/2025,6,1,0,SafetyOne Services,5750,4/13/2026,11,Medium,Low,4,Low,31,No,High,Yes,5,4,Valid,83,No,0,,4,Yes
FE000112,H0214,Fire Extinguisher,Restaurant,Boiler Room 2 (Floor 6),2020,FirePro SL,Fair,Heritance Grand Anuradhapura,Anuradhapura,North Central,3,159,Resort,M000112,11/7/2025,6,1,0,Tyco Lanka,2800,5/8/2026,5,Low,Low,4,Low,28,No,Medium,No,7,4,Valid,96,No,0,,6,Yes
FE000113,H0190,Smoke Detector,Lobby,Floor 1 – Corridor 2,2015,Bosch,Good,Araliya Inn Badulla,Badulla,Uva,5,169,City Hotel,M000113,4/6/2025,6,8,0,SafetyOne Services,5050,10/5/2025,10,Medium,High,18,Medium,29,No,Low,Yes,6,5,Expired,84,No,0,,1,No
FE000114,H0165,Hose Reel,Basement,Car Park – Section A,2015,Local,Fair,Heritance Resort Anuradhapura,Anuradhapura,North Central,3,177,Hill Country,M000114,8/22/2025,12,3,0,City Fire,4400,8/22/2026,10,Medium,High,18,Medium,26,No,Medium,No,11,4,Valid,80,No,0,,0,No
FE000115,H0036,Sprinkler,Kitchen,Banquet Hall – Zone 3,2011,Tyco,Good,Araliya Villa Kandy,Kandy,Central,4,106,City Hotel,M000115,12/22/2024,12,11,3,City Fire,9750,12/22/2025,14,High,Medium,7,Medium,24,No,Low,Yes,11,4,Valid,40,Yes,3,2021,0,Yes
FE000116,H0096,Fire Extinguisher,Restaurant,Kitchen 1 (Floor 3),2016,Local,Good,Ocean Inn Ratnapura,Ratnapura,Sabaragamuwa,4,92,City Hotel,M000116,12/22/2025,6,0,1,SafetyOne Services,3100,6/22/2026,9,Medium,High,18,Low,31,No,Medium,Yes,5,3,Valid,74,Yes,4,2021,3,No
FE000117,H0106,Fire Extinguisher,Restaurant,Boiler Room 1 (Floor 2),2012,FirePro SL,Good,Aitken Inn Trincomalee,Trincomalee,Eastern,5,284,Eco Lodge,M000117,11/13/2025,6,0,0,Tyco Lanka,3450,5/14/2026,13,Medium,High,18,Medium,28,Yes,High,Yes,7,4,Valid,83,No,0,,2,No
FE000118,H0173,Smoke Detector,Lobby,Floor 3 – Corridor 4,2019,Siemens,Good,Araliya Inn Kurunegala,Kurunegala,North Western,3,115,Boutique,M000118,10/7/2025,12,2,0,Lanka Safety,3950,10/7/2026,6,Low,Low,4,Medium,29,No,High,No,11,3,Valid,96,No,0,,3,No
FE000119,H0159,Fire Alarm,Conference Hall,Floor 3 – Corridor 4,2022,Bosch,Good,Heritance Bay Matara,Matara,Southern,4,108,Business Hotel,M000119,12/20/2024,12,11,1,City Fire,7550,12/20/2025,3,Low,High,18,Medium,29,Yes,High,Yes,4,4,Valid,80,Yes,4,2023,3,Yes
FE000120,H0118,Fire Alarm,Security Room,Floor 2 – Corridor 2,2022,Bosch,Fair,Serendib Sands Polonnaruwa,Polonnaruwa,North Central,3,49,Beach Hotel,M000120,5/21/2025,12,6,0,Tyco Lanka,6950,5/21/2026,3,Low,Medium,7,Low,28,No,Medium,No,7,5,Valid,98,No,0,,2,No
FE000121,H0195,Fire Extinguisher,Laundry,Restaurant 1 (Floor 1),2024,Local,Good,Serendib Villa Galle,Galle,Southern,4,190,City Hotel,M000121,6/8/2025,6,6,0,SL FireTech,3750,12/7/2025,1,Low,High,18,High,32,Yes,Medium,Yes,13,3,Valid,95,No,0,,1,Yes
FE000122,H0180,Fire Extinguisher,Laundry,Restaurant 1 (Floor 6),2014,Local,Good,Aitken Inn Monaragala,Monaragala,Uva,4,343,Boutique,M000122,6/13/2025,6,5,1,SL FireTech,3800,12/12/2025,11,Medium,High,18,Low,28,No,High,Yes,3,3,Valid,77,Yes,3,2021,6,No
FE000123,H0230,Fire Alarm,Lobby,Floor 5 – Corridor 3,2018,Siemens,Good,Heritance Bay Hambantota,Hambantota,Southern,3,160,Eco Lodge,M000123,10/5/2025,6,2,0,SL FireTech,6700,4/5/2026,7,Low,Medium,7,Medium,28,Yes,High,No,8,5,Valid,97,No,0,,5,No
FE000124,H0237,Fire Extinguisher,Boiler Room,Boiler Room 3 (Floor 1),2025,ABC Lanka,Good,Hilltop Bay Galle,Galle,Southern,5,138,Eco Lodge,M000124,11/12/2025,6,0,1,Lanka Safety,4300,5/13/2026,0,Low,Low,4,High,31,Yes,High,Yes,10,4,Valid,88,Yes,3,2023,1,No
FE000125,H0151,Fire Extinguisher,Laundry,Restaurant 3 (Floor 6),2019,ABC Lanka,Good,Jetwing Heights Ratnapura,Ratnapura,Sabaragamuwa,5,275,Hill Country,M000125,11/4/2025,6,1,0,City Fire,3550,5/5/2026,6,Low,Low,4,Medium,28,No,Medium,Yes,4,4,Valid,94,No,0,,6,Yes
FE000126,H0174,Sprinkler,Restaurant,Kitchen – Zone 2,2016,Viking,Fair,Jetwing Grand Hambantota,Hambantota,Southern,3,140,Resort,M000126,10/19/2025,12,1,3,Tyco Lanka,10100,10/19/2026,9,Medium,Medium,7,High,30,Yes,High,No,4,3,Valid,57,Yes,3,2023,0,Yes
FE000127,H0186,Fire Extinguisher,Boiler Room,Boiler Room 4 (Floor 3),2018,ABC Lanka,Fair,Jetwing Sands Matara,Matara,Southern,4,222,Hill Country,M000127,8/16/2025,6,3,0,FirePro SL,3100,2/14/2026,7,Medium,High,18,High,26,Yes,High,Yes,12,5,Valid,87,No,0,,3,No
FE000128,H0155,Emergency Light,Lobby,Floor 3 – Corridor 3,2017,Philips,Fair,Ocean Villa Ampara,Ampara,Eastern,5,277,Resort,M000128,9/14/2025,3,2,1,City Fire,2950,12/14/2025,8,Medium,High,18,High,31,Yes,Low,Yes,14,5,Valid,75,Yes,5,2018,3,No
FE000129,H0126,Fire Extinguisher,Restaurant,Boiler Room 4 (Floor 7),2008,Local,Fair,Heritance Inn Colombo,Colombo,Western,5,391,City Hotel,M000129,9/4/2025,6,3,1,SL FireTech,3650,3/5/2026,17,High,Low,4,High,32,Yes,Low,Yes,1,5,Valid,64,Yes,3,2021,7,Yes
FE000130,H0198,Fire Alarm,Security Room,Floor 4 – Corridor 2,2023,Honeywell,Good,Cinnamon Cove Ampara,Ampara,Eastern,3,129,Boutique,M000130,2/17/2025,6,9,0,Tyco Lanka,7150,8/18/2025,2,Low,Medium,7,High,28,Yes,High,No,8,5,Expired,97,No,0,,4,No
FE000131,H0040,Emergency Light,Exit Route,Floor 3 – Corridor 1,2013,Philips,Fair,Ocean Grand Colombo,Colombo,Western,5,271,Beach Hotel,M000131,12/22/2025,3,0,0,City Fire,3200,3/23/2026,12,Medium,Medium,7,High,27,Yes,Medium,Yes,5,3,Valid,84,No,0,,3,No
FE000132,H0093,Emergency Light,Staircase,Floor 3 – Corridor 1,2019,Local,Good,Cinnamon Palace Polonnaruwa,Polonnaruwa,North Central,3,77,Resort,M000132,12/9/2025,3,0,0,SafetyOne Services,3250,3/10/2026,6,Low,Low,4,Medium,29,No,Low,No,9,5,Valid,99,No,0,,3,Yes
FE000133,H0132,Smoke Detector,Guest Floor,Floor 3 – Corridor 3,2023,Siemens,Good,Cinnamon Villa Monaragala,Monaragala,Uva,3,124,Beach Hotel,M000133,10/21/2025,6,1,0,FirePro SL,3750,4/21/2026,2,Low,Low,4,Low,28,No,Low,No,3,4,Valid,97,No,0,,3,No
FE000134,H0222,Smoke Detector,Kitchen,Floor 1 – Corridor 2,2020,Local,Fair,Lanka Villa Matara,Matara,Southern,4,67,Eco Lodge,M000134,10/21/2025,6,1,0,SafetyOne Services,3850,4/21/2026,5,Low,Medium,7,High,28,Yes,Medium,Yes,5,4,Valid,99,No,0,,1,No
FE000135,H0232,Hose Reel,Corridor,Basement – Section B,2021,FirePro SL,Good,Heritance Sands Puttalam,Puttalam,North Western,3,132,Resort,M000135,10/11/2025,12,2,0,FirePro SL,4350,10/11/2026,4,Low,High,18,Low,26,No,Low,No,14,4,Valid,92,No,0,,0,Yes
FE000136,H0078,Fire Extinguisher,Corridor,Restaurant 2 (Floor 4),2025,ABC Lanka,Good,Jetwing Heights Hambantota,Hambantota,Southern,4,162,Boutique,M000136,9/14/2025,6,2,0,City Fire,2800,3/15/2026,0,Low,Medium,7,High,28,Yes,Low,Yes,12,5,Valid,93,No,0,,4,No
FE000137,H0201,Fire Extinguisher,Boiler Room,Restaurant 2 (Floor 8),2015,SafetyOne,Good,Pearl Cove Mannar,Mannar,Northern,4,201,Resort,M000137,10/8/2025,12,2,0,Lanka Safety,3600,10/8/2026,10,Medium,Medium,7,Medium,31,No,Low,Yes,12,3,Valid,82,No,0,,8,No
FE000138,H0118,Fire Extinguisher,Boiler Room,Kitchen 4 (Floor 1),2007,ABC Lanka,Fair,Serendib Sands Polonnaruwa,Polonnaruwa,North Central,3,49,Beach Hotel,M000138,12/12/2024,12,11,1,City Fire,3500,12/12/2025,18,High,Medium,7,Low,30,No,High,No,14,4,Valid,59,Yes,1,2024,1,No
FE000139,H0206,Sprinkler,Storage,Banquet Hall – Zone 1,2017,Viking,Fair,Jetwing Bay Badulla,Badulla,Uva,3,63,City Hotel,M000139,7/3/2025,12,5,0,Lanka Safety,7750,7/3/2026,8,Low,Medium,7,Low,27,No,Low,No,4,5,Valid,94,No,0,,0,No
FE000140,H0077,Smoke Detector,Lobby,Floor 1 – Corridor 4,2025,Local,Fair,Hilltop Sands Puttalam,Puttalam,North Western,4,185,Resort,M000140,11/10/2025,6,1,0,FirePro SL,3900,5/11/2026,0,Low,High,18,Low,27,No,Medium,Yes,12,4,Valid,94,No,0,,1,Yes
FE000141,H0189,Emergency Light,Lobby,Floor 4 – Corridor 3,2017,Osram,Good,Aitken Villa Negombo,Negombo,Western,5,209,Business Hotel,M000141,9/12/2025,6,2,0,City Fire,2650,3/13/2026,8,Low,High,18,Medium,32,Yes,Medium,Yes,11,3,Valid,91,No,0,,4,No
FE000142,H0094,Fire Extinguisher,Restaurant,Restaurant 2 (Floor 4),2020,SafetyOne,Good,Hilltop Villa Anuradhapura,Anuradhapura,North Central,3,100,Resort,M000142,7/6/2025,6,5,0,SafetyOne Services,3600,1/4/2026,5,Low,Low,4,Low,28,No,High,No,7,4,Valid,98,No,0,,4,No
FE000143,H0007,Hose Reel,Boiler Room,Car Park – Section A,2019,FirePro SL,Fair,Hilltop Cove Jaffna,Jaffna,Northern,3,214,Hill Country,M000143,10/14/2025,6,1,0,SL FireTech,5400,4/14/2026,6,Low,Medium,7,Medium,26,No,Low,No,10,3,Valid,96,No,0,,0,Yes
FE000144,H0210,Sprinkler,Storage,Banquet Hall – Zone 3,2022,Local,Good,Heritance Sands Ratnapura,Ratnapura,Sabaragamuwa,3,351,City Hotel,M000144,10/3/2025,12,2,0,FirePro SL,6800,10/3/2026,3,Low,Medium,7,Low,31,No,Medium,No,14,4,Valid,97,No,0,,0,No
FE000145,H0169,Fire Extinguisher,Laundry,Restaurant 1 (Floor 2),2018,Local,Good,Hilltop Heights Polonnaruwa,Polonnaruwa,North Central,3,105,Resort,M000145,6/4/2025,6,6,0,City Fire,3300,12/3/2025,7,Low,Low,4,Medium,31,No,Low,No,5,3,Valid,91,No,0,,2,No
FE000146,H0137,Fire Alarm,Corridor,Floor 3 – Corridor 2,2015,Honeywell,Fair,Lanka Sands Mannar,Mannar,Northern,4,133,Resort,M000146,6/12/2025,12,6,0,SafetyOne Services,5700,6/12/2026,10,Medium,Low,4,Medium,28,No,High,Yes,2,3,Valid,89,No,0,,3,Yes
FE000147,H0153,Fire Alarm,Lobby,Floor 3 – Corridor 3,2015,Honeywell,Good,Hilltop Cove Badulla,Badulla,Uva,4,139,Beach Hotel,M000147,8/12/2025,12,4,0,SafetyOne Services,7150,8/12/2026,10,Low,Medium,7,Low,29,No,Medium,Yes,6,5,Valid,99,No,0,,3,Yes
FE000148,H0012,Fire Alarm,Corridor,Floor 2 – Corridor 2,2022,Bosch,Good,Heritance Cove Matale,Matale,Central,4,152,City Hotel,M000148,6/10/2025,12,6,0,SL FireTech,7400,6/10/2026,3,Low,Medium,7,Low,18,No,Low,Yes,13,4,Valid,96,No,0,,2,No
FE000149,H0067,Fire Extinguisher,Restaurant,Laundry 2 (Floor 4),2010,SafetyOne,Good,Aitken Palace Jaffna,Jaffna,Northern,4,175,Resort,M000149,6/11/2025,6,6,2,Tyco Lanka,3550,12/10/2025,15,Medium,Low,4,Medium,31,No,High,Yes,14,4,Valid,62,Yes,3,2023,4,No
FE000150,H0151,Emergency Light,Corridor,Floor 4 – Corridor 4,2021,Philips,Good,Jetwing Heights Ratnapura,Ratnapura,Sabaragamuwa,5,275,Hill Country,M000150,10/8/2025,6,2,0,City Fire,3300,4/8/2026,4,Low,Low,4,Medium,31,No,Low,Yes,4,5,Valid,94,No,0,,4,No
FE000151,H0236,Hose Reel,Basement,Car Park – Section B,2019,FirePro SL,Good,Pearl Villa Negombo,Negombo,Western,3,158,Resort,M000151,6/14/2025,6,5,0,Lanka Safety,5950,12/13/2025,6,Low,High,18,High,27,Yes,Medium,No,6,4,Valid,96,No,0,,0,No
FE000152,H0134,Smoke Detector,Conference Hall,Floor 1 – Corridor 4,2019,Siemens,Good,Jetwing Cove Batticaloa,Batticaloa,Eastern,3,148,City Hotel,M000152,10/9/2025,12,2,1,FirePro SL,4650,10/9/2026,6,Low,Low,4,High,31,Yes,Medium,No,1,4,Valid,88,Yes,1,2024,1,No
FE000153,H0012,Sprinkler,Conference Hall,Banquet Hall – Zone 2,2023,Tyco,Good,Heritance Cove Matale,Matale,Central,4,152,City Hotel,M000153,12/2/2025,12,0,1,Lanka Safety,8950,12/2/2026,2,Low,Low,4,Medium,20,No,Medium,Yes,11,4,Valid,89,Yes,2,2018,0,No
FE000154,H0239,Hose Reel,Corridor,Car Park – Section B,2022,FirePro SL,Good,Serendib Palace Badulla,Badulla,Uva,5,220,Resort,M000154,11/17/2025,6,0,0,City Fire,4950,5/18/2026,3,Low,Medium,7,Low,30,No,Medium,Yes,13,4,Valid,90,No,0,,0,Yes
FE000155,H0246,Smoke Detector,Conference Hall,Floor 2 – Corridor 4,2008,Honeywell,Good,Araliya Resort Badulla,Badulla,Uva,3,99,Beach Hotel,M000155,6/10/2025,6,6,0,Tyco Lanka,4500,12/9/2025,17,Medium,High,18,Medium,27,No,Low,No,12,5,Valid,85,No,0,,2,No
FE000156,H0158,Sprinkler,Storage,Banquet Hall – Zone 2,2014,Local,Fair,Jetwing Cove Nuwara Eliya,Nuwara Eliya,Central,5,288,City Hotel,M000156,7/23/2025,12,4,1,Lanka Safety,8650,7/23/2026,11,Medium,Low,4,Low,19,No,High,Yes,1,3,Valid,75,Yes,4,2019,0,No
FE000157,H0072,Emergency Light,Staircase,Floor 4 – Corridor 3,2019,Osram,Good,Serendib Retreat Ratnapura,Ratnapura,Sabaragamuwa,3,212,Boutique,M000157,11/5/2025,3,1,0,FirePro SL,2500,2/4/2026,6,Low,Medium,7,Low,30,No,Medium,No,4,4,Valid,91,No,0,,4,No
FE000158,H0051,Smoke Detector,Kitchen,Floor 4 – Corridor 2,2017,Local,Good,Serendib Heights Kandy,Kandy,Central,3,139,Eco Lodge,M000158,9/2/2025,12,3,0,City Fire,3750,9/2/2026,8,Medium,High,18,Low,19,No,Low,No,7,3,Valid,89,No,0,,4,No
FE000159,H0157,Smoke Detector,Guest Floor,Floor 3 – Corridor 1,2021,Bosch,Good,Cinnamon Resort Matara,Matara,Southern,4,291,Resort,M000159,11/8/2025,6,1,0,Tyco Lanka,3900,5/9/2026,4,Low,Low,4,Medium,28,Yes,Medium,Yes,11,3,Valid,98,No,0,,3,No
FE000160,H0181,Sprinkler,Conference Hall,Conference Hall – Zone 3,2022,Local,Good,Araliya Sands Kurunegala,Kurunegala,North Western,3,157,Hill Country,M000160,10/20/2025,6,1,0,SL FireTech,8150,4/20/2026,3,Low,Medium,7,Medium,32,No,High,No,7,4,Valid,94,No,0,,0,No
FE000161,H0047,Smoke Detector,Lobby,Floor 3 – Corridor 4,2022,Local,Good,Aitken Villa Kegalle,Kegalle,Sabaragamuwa,4,152,Beach Hotel,M000161,11/18/2025,12,0,1,City Fire,5000,11/18/2026,3,Low,Medium,7,Low,26,No,Medium,Yes,1,4,Valid,88,Yes,2,2024,3,Yes
FE000162,H0048,Smoke Detector,Corridor,Floor 1 – Corridor 3,2022,Honeywell,Good,Heritance Heights Kilinochchi,Kilinochchi,Northern,4,243,Hill Country,M000162,9/7/2025,12,3,1,Lanka Safety,5050,9/7/2026,3,Low,Medium,7,Medium,29,No,Medium,Yes,14,2,Valid,83,Yes,4,2019,1,No
FE000163,H0081,Sprinkler,Conference Hall,Kitchen – Zone 2,2025,Viking,Good,Pearl Villa Monaragala,Monaragala,Uva,4,166,Resort,M000163,12/7/2024,12,12,0,City Fire,9100,12/7/2025,0,Low,Medium,7,Medium,30,No,Medium,Yes,5,3,Valid,94,No,0,,0,No
FE000164,H0247,Fire Alarm,Corridor,Floor 3 – Corridor 4,2022,Local,Fair,Lanka Cove Matale,Matale,Central,3,91,Beach Hotel,M000164,4/10/2025,12,8,0,City Fire,6450,4/10/2026,3,Low,Medium,7,Medium,19,No,High,No,6,4,Valid,94,No,0,,3,No
FE000165,H0126,Fire Extinguisher,Restaurant,Boiler Room 1 (Floor 7),2019,ABC Lanka,Good,Heritance Inn Colombo,Colombo,Western,5,391,City Hotel,M000165,12/15/2024,12,11,1,FirePro SL,4200,12/15/2025,6,Low,Low,4,High,31,Yes,Low,Yes,5,4,Valid,84,Yes,4,2022,7,No
FE000166,H0058,Fire Alarm,Security Room,Floor 1 – Corridor 1,2019,Local,Good,Jetwing Bay Anuradhapura,Anuradhapura,North Central,5,241,Boutique,M000166,3/9/2025,12,9,0,SL FireTech,6150,3/9/2026,6,Low,High,18,Medium,31,No,Medium,Yes,7,5,Valid,98,No,0,,1,Yes
FE000167,H0147,Fire Extinguisher,Restaurant,Kitchen 1 (Floor 2),2022,FirePro SL,Fair,Heritance Heights Ampara,Ampara,Eastern,4,105,Resort,M000167,10/22/2025,6,1,0,City Fire,3750,4/22/2026,3,Low,Medium,7,Medium,30,Yes,Medium,Yes,6,3,Valid,90,No,0,,2,No
FE000168,H0140,Fire Extinguisher,Laundry,Laundry 1 (Floor 2),2018,ABC Lanka,Fair,Aitken Resort Monaragala,Monaragala,Uva,5,186,Resort,M000168,11/2/2025,12,1,0,FirePro SL,3350,11/2/2026,7,Low,Low,4,Low,31,No,Low,Yes,5,4,Valid,97,No,0,,2,Yes
